donation_id,company_id,company_name,candidate_name,race,party,state,amount,year(raw),year,house,senate,dem,rep,northeast,midwest,south,west,is_after_2016
12250,C00375048,Consumer Electronics Assn,"Himes, Jim",House,D,CT,3500,2018,8,1,0,1,0,1,0,0,0,1
12251,C00375048,Consumer Electronics Assn,"Holding, George",House,R,NC,5000,2018,8,1,0,0,1,0,0,1,0,1
12252,C00375048,Consumer Electronics Assn,"Horsford, Steven",House,D,NV,1000,2018,8,1,0,1,0,0,0,0,1,1
12253,C00375048,Consumer Electronics Assn,"Hudson, Richard",House,R,NC,1000,2018,8,1,0,0,1,0,0,1,0,1
12254,C00375048,Consumer Electronics Assn,"Huizenga, Bill",House,R,MI,1000,2018,8,1,0,0,1,0,1,0,0,1
12255,C00375048,Consumer Electronics Assn,"Hultgren, Randy",House,R,IL,1000,2018,8,1,0,0,1,0,1,0,0,1
12256,C00375048,Consumer Electronics Assn,"Hurd, Will",House,R,TX,10000,2018,8,1,0,0,1,0,0,1,0,1
12257,C00375048,Consumer Electronics Assn,"Issa, Darrell",House,R,CA,5000,2018,8,1,0,0,1,0,0,0,1,1
12258,C00375048,Consumer Electronics Assn,"Jeffries, Hakeem",House,D,NY,9000,2018,8,1,0,1,0,1,0,0,0,1
12259,C00375048,Consumer Electronics Assn,"Johnson, Bill",House,R,OH,2000,2018,8,1,0,0,1,0,1,0,0,1
12260,C00375048,Consumer Electronics Assn,"Johnson, Hank",House,D,GA,1000,2018,8,1,0,1,0,0,0,1,0,1
12261,C00375048,Consumer Electronics Assn,"Joyce, David P",House,R,OH,1000,2018,8,1,0,0,1,0,1,0,0,1
12262,C00375048,Consumer Electronics Assn,"Kennedy, Joe III",House,D,MA,7500,2018,8,1,0,1,0,1,0,0,0,1
12263,C00375048,Consumer Electronics Assn,"Kilmer, Derek",House,D,WA,3500,2018,8,1,0,1,0,0,0,0,1,1
12264,C00375048,Consumer Electronics Assn,"Kinzinger, Adam",House,R,IL,1000,2018,8,1,0,0,1,0,1,0,0,1
12265,C00375048,Consumer Electronics Assn,"Kopser, Joseph",House,D,TX,2500,2018,8,1,0,1,0,0,0,1,0,1
12266,C00375048,Consumer Electronics Assn,"Krishnamoorthi, Raja",House,D,IL,1000,2018,8,1,0,1,0,0,1,0,0,1
12267,C00375048,Consumer Electronics Assn,"Latta, Robert E",House,R,OH,7500,2018,8,1,0,0,1,0,1,0,0,1
12268,C00375048,Consumer Electronics Assn,"Lawrence, Brenda",House,D,MI,1000,2018,8,1,0,1,0,0,1,0,0,1
12269,C00375048,Consumer Electronics Assn,"LoBiondo, Frank",House,R,NJ,2000,2018,8,1,0,0,1,1,0,0,0,1
12270,C00375048,Consumer Electronics Assn,"Lofgren, Zoe",House,D,CA,6000,2018,8,1,0,1,0,0,0,0,1,1
12271,C00375048,Consumer Electronics Assn,"Long, Billy",House,R,MO,7000,2018,8,1,0,0,1,0,1,0,0,1
12272,C00375048,Consumer Electronics Assn,"Love, Mia",House,R,UT,5000,2018,8,1,0,0,1,0,0,0,1,1
12273,C00375048,Consumer Electronics Assn,"Marino, Tom",House,R,PA,1000,2018,8,1,0,0,1,1,0,0,0,1
12274,C00375048,Consumer Electronics Assn,"Matsui, Doris",House,D,CA,1000,2018,8,1,0,1,0,0,0,0,1,1
12275,C00375048,Consumer Electronics Assn,"McCaul, Michael",House,R,TX,1000,2018,8,1,0,0,1,0,0,1,0,1
12276,C00375048,Consumer Electronics Assn,"Meeks, Gregory W",House,D,NY,3500,2018,8,1,0,1,0,1,0,0,0,1
12277,C00375048,Consumer Electronics Assn,"Mullin, Markwayne",House,R,OK,1000,2018,8,1,0,0,1,0,0,1,0,1
12278,C00375048,Consumer Electronics Assn,"Murphy, Stephanie",House,D,FL,6000,2018,8,1,0,1,0,0,0,1,0,1
12279,C00375048,Consumer Electronics Assn,"Nadler, Jerrold",House,D,NY,6000,2018,8,1,0,1,0,1,0,0,0,1
12280,C00375048,Consumer Electronics Assn,"Olson, Pete",House,R,TX,1000,2018,8,1,0,0,1,0,0,1,0,1
12281,C00375048,Consumer Electronics Assn,"Pallone, Frank Jr",House,D,NJ,3500,2018,8,1,0,1,0,1,0,0,0,1
12282,C00375048,Consumer Electronics Assn,"Panetta, Jimmy",House,D,CA,1000,2018,8,1,0,1,0,0,0,0,1,1
12283,C00375048,Consumer Electronics Assn,"Paulsen, Erik",House,R,MN,5500,2018,8,1,0,0,1,0,1,0,0,1
12284,C00375048,Consumer Electronics Assn,"Pelosi, Nancy",House,D,CA,2500,2018,8,1,0,1,0,0,0,0,1,1
12285,C00375048,Consumer Electronics Assn,"Peters, Scott",House,D,CA,2500,2018,8,1,0,1,0,0,0,0,1,1
12286,C00375048,Consumer Electronics Assn,"Poe, Ted",House,R,TX,1000,2018,8,1,0,0,1,0,0,1,0,1
12287,C00375048,Consumer Electronics Assn,"Richmond, Cedric",House,D,LA,2500,2018,8,1,0,1,0,0,0,1,0,1
12288,C00375048,Consumer Electronics Assn,"Roby, Martha",House,R,AL,7000,2018,8,1,0,0,1,0,0,1,0,1
12289,C00375048,Consumer Electronics Assn,"Rodgers, Cathy McMorris",House,R,WA,5000,2018,8,1,0,0,1,0,0,0,1,1
12290,C00375048,Consumer Electronics Assn,"Sarver, Jenifer",House,R,TX,2500,2018,8,1,0,0,1,0,0,1,0,1
12291,C00375048,Consumer Electronics Assn,"Scalise, Steve",House,R,LA,2000,2018,8,1,0,0,1,0,0,1,0,1
12292,C00375048,Consumer Electronics Assn,"Schneider, Brad",House,D,IL,1000,2018,8,1,0,1,0,0,1,0,0,1
12293,C00375048,Consumer Electronics Assn,"Sensenbrenner, Jim",House,R,WI,2500,2018,8,1,0,0,1,0,1,0,0,1
12294,C00375048,Consumer Electronics Assn,"Shimkus, John",House,R,IL,5500,2018,8,1,0,0,1,0,1,0,0,1
12295,C00375048,Consumer Electronics Assn,"Shuster, Bill",House,R,PA,2500,2018,8,1,0,0,1,1,0,0,0,1
12296,C00375048,Consumer Electronics Assn,"Smith, Lamar",House,R,TX,0,2018,8,1,0,0,1,0,0,1,0,1
12297,C00375048,Consumer Electronics Assn,"Smucker, Lloyd",House,R,PA,3000,2018,8,1,0,0,1,1,0,0,0,1
12298,C00375048,Consumer Electronics Assn,"Stefanik, Elise",House,R,NY,3500,2018,8,1,0,0,1,1,0,0,0,1
12299,C00375048,Consumer Electronics Assn,"Swalwell, Eric",House,D,CA,7000,2018,8,1,0,1,0,0,0,0,1,1
12300,C00375048,Consumer Electronics Assn,"Taylor, Scott",House,R,VA,1000,2018,8,1,0,0,1,0,0,1,0,1
12301,C00375048,Consumer Electronics Assn,"Thompson, Bennie G",House,D,MS,1500,2018,8,1,0,1,0,0,0,1,0,1
12302,C00375048,Consumer Electronics Assn,"Upton, Fred",House,R,MI,8500,2018,8,1,0,0,1,0,1,0,0,1
12303,C00375048,Consumer Electronics Assn,"Walberg, Tim",House,R,MI,2500,2018,8,1,0,0,1,0,1,0,0,1
12304,C00375048,Consumer Electronics Assn,"Walden, Greg",House,R,OR,2500,2018,8,1,0,0,1,0,0,0,1,1
12305,C00375048,Consumer Electronics Assn,"Walters, Mimi",House,R,CA,9500,2018,8,1,0,0,1,0,0,0,1,1
12306,C00375048,Consumer Electronics Assn,"Yoder, Kevin",House,R,KS,3000,2018,8,1,0,0,1,0,1,0,0,1
12307,C00375048,Consumer Electronics Assn,"Barletta, Lou",Senate,R,PA,1000,2018,8,0,1,0,1,1,0,0,0,1
12308,C00375048,Consumer Electronics Assn,"Barrasso, John A",Senate,R,WY,1000,2018,8,0,1,0,1,0,0,0,1,1
12309,C00375048,Consumer Electronics Assn,"Blackburn, Marsha",Senate,R,TN,3500,2018,8,0,1,0,1,0,0,1,0,1
12310,C00375048,Consumer Electronics Assn,"Booker, Cory",Senate,D,NJ,3000,2018,8,0,1,1,0,1,0,0,0,1
12311,C00375048,Consumer Electronics Assn,"Daines, Steven",Senate,R,MT,3000,2018,8,0,1,0,1,0,0,0,1,1
12312,C00375048,Consumer Electronics Assn,"Fischer, Deb",Senate,R,NE,5000,2018,8,0,1,0,1,0,1,0,0,1
12313,C00375048,Consumer Electronics Assn,"Hatch, Orrin G",Senate,R,UT,5000,2018,8,0,1,0,1,0,0,0,1,1
12314,C00375048,Consumer Electronics Assn,"Heller, Dean",Senate,R,NV,4500,2018,8,0,1,0,1,0,0,0,1,1
12315,C00375048,Consumer Electronics Assn,"Inhofe, James M",Senate,R,OK,1000,2018,8,0,1,0,1,0,0,1,0,1
12316,C00375048,Consumer Electronics Assn,"Isakson, Johnny",Senate,R,GA,1000,2018,8,0,1,0,1,0,0,1,0,1
12317,C00375048,Consumer Electronics Assn,"Kaine, Tim",Senate,D,VA,2700,2018,8,0,1,1,0,0,0,1,0,1
12318,C00375048,Consumer Electronics Assn,"McSally, Martha",Senate,R,AZ,3500,2018,8,0,1,0,1,0,0,0,1,1
12319,C00375048,Consumer Electronics Assn,"Moran, Jerry",Senate,R,KS,7500,2018,8,0,1,0,1,0,1,0,0,1
12320,C00375048,Consumer Electronics Assn,"Nelson, Bill",Senate,D,FL,2500,2018,8,0,1,1,0,0,0,1,0,1
12321,C00375048,Consumer Electronics Assn,"Sinema, Kyrsten",Senate,D,AZ,4500,2018,8,0,1,1,0,0,0,0,1,1
12322,C00375048,Consumer Electronics Assn,"Tester, Jon",Senate,D,MT,4500,2018,8,0,1,1,0,0,0,0,1,1
12323,C00375048,Consumer Electronics Assn,"Thune, John",Senate,R,SD,2000,2018,8,0,1,0,1,0,1,0,0,1
12324,C00375048,Consumer Electronics Assn,"Wicker, Roger",Senate,R,MS,5500,2018,8,0,1,0,1,0,0,1,0,1
12325,C00375048,Consumer Electronics Assn,"Barragan, Nanette",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
12326,C00375048,Consumer Electronics Assn,"Bonamici, Suzanne",House,D,OR,1000,2020,10,1,0,1,0,0,0,0,1,1
12327,C00375048,Consumer Electronics Assn,"Brady, Kevin",House,R,TX,1000,2020,10,1,0,0,1,0,0,1,0,1
12328,C00375048,Consumer Electronics Assn,"Cardenas, Tony",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
12329,C00375048,Consumer Electronics Assn,"Chu, Judy",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
12330,C00375048,Consumer Electronics Assn,"Clarke, Yvette D",House,D,NY,1000,2020,10,1,0,1,0,1,0,0,0,1
12331,C00375048,Consumer Electronics Assn,"Clyburn, James E",House,D,SC,1500,2020,10,1,0,1,0,0,0,1,0,1
12332,C00375048,Consumer Electronics Assn,"Connolly, Gerry",House,D,VA,3000,2020,10,1,0,1,0,0,0,1,0,1
12333,C00375048,Consumer Electronics Assn,"Davis, Rodney",House,R,IL,2500,2020,10,1,0,0,1,0,1,0,0,1
12334,C00375048,Consumer Electronics Assn,"DeFazio, Peter",House,D,OR,2500,2020,10,1,0,1,0,0,0,0,1,1
12335,C00375048,Consumer Electronics Assn,"DelBene, Suzan",House,D,WA,2500,2020,10,1,0,1,0,0,0,0,1,1
12336,C00375048,Consumer Electronics Assn,"Demings, Val",House,D,FL,1000,2020,10,1,0,1,0,0,0,1,0,1
12337,C00375048,Consumer Electronics Assn,"Eshoo, Anna",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
12338,C00375048,Consumer Electronics Assn,"Gallego, Ruben",House,D,AZ,1000,2020,10,1,0,1,0,0,0,0,1,1
12339,C00375048,Consumer Electronics Assn,"Gomez, Jimmy",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
12340,C00375048,Consumer Electronics Assn,"Gonzalez, Anthony",House,R,OH,1000,2020,10,1,0,0,1,0,1,0,0,1
12341,C00375048,Consumer Electronics Assn,"Gottheimer, Josh",House,D,NJ,1000,2020,10,1,0,1,0,1,0,0,0,1
12342,C00375048,Consumer Electronics Assn,"Graves, Garret",House,R,LA,2000,2020,10,1,0,0,1,0,0,1,0,1
12343,C00375048,Consumer Electronics Assn,"Graves, Sam",House,R,MO,2500,2020,10,1,0,0,1,0,1,0,0,1
12344,C00375048,Consumer Electronics Assn,"Guthrie, Brett",House,R,KY,2500,2020,10,1,0,0,1,0,0,1,0,1
12345,C00375048,Consumer Electronics Assn,"Himes, Jim",House,D,CT,2000,2020,10,1,0,1,0,1,0,0,0,1
12346,C00375048,Consumer Electronics Assn,"Horsford, Steven",House,D,NV,5000,2020,10,1,0,1,0,0,0,0,1,1
12347,C00375048,Consumer Electronics Assn,"Hurd, Will",House,R,TX,4500,2020,10,1,0,0,1,0,0,1,0,1
12348,C00375048,Consumer Electronics Assn,"Issa, Darrell",House,R,CA,10000,2020,10,1,0,0,1,0,0,0,1,1
12349,C00375048,Consumer Electronics Assn,"Jeffries, Hakeem",House,D,NY,5000,2020,10,1,0,1,0,1,0,0,0,1
12350,C00375048,Consumer Electronics Assn,"Johnson, Bill",House,R,OH,1000,2020,10,1,0,0,1,0,1,0,0,1
12351,C00375048,Consumer Electronics Assn,"Johnson, Hank",House,D,GA,2700,2020,10,1,0,1,0,0,0,1,0,1
12352,C00375048,Consumer Electronics Assn,"Joyce, David P",House,R,OH,2500,2020,10,1,0,0,1,0,1,0,0,1
12353,C00375048,Consumer Electronics Assn,"Joyce, John",House,R,PA,1000,2020,10,1,0,0,1,1,0,0,0,1
12354,C00375048,Consumer Electronics Assn,"Kelly, Robin",House,D,IL,1200,2020,10,1,0,1,0,0,1,0,0,1
12355,C00375048,Consumer Electronics Assn,"Kilmer, Derek",House,D,WA,3500,2020,10,1,0,1,0,0,0,0,1,1
12356,C00375048,Consumer Electronics Assn,"Latta, Robert E",House,R,OH,2000,2020,10,1,0,0,1,0,1,0,0,1
12357,C00375048,Consumer Electronics Assn,"Lee, Susie",House,D,NV,1000,2020,10,1,0,1,0,0,0,0,1,1
12358,C00375048,Consumer Electronics Assn,"Long, Billy",House,R,MO,2000,2020,10,1,0,0,1,0,1,0,0,1
12359,C00375048,Consumer Electronics Assn,"Matsui, Doris",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
12360,C00375048,Consumer Electronics Assn,"McNerney, Jerry",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
12361,C00375048,Consumer Electronics Assn,"Meeks, Gregory W",House,D,NY,1000,2020,10,1,0,1,0,1,0,0,0,1
12362,C00375048,Consumer Electronics Assn,"Murphy, Stephanie",House,D,FL,5000,2020,10,1,0,1,0,0,0,1,0,1
12363,C00375048,Consumer Electronics Assn,"Nadler, Jerrold",House,D,NY,1000,2020,10,1,0,1,0,1,0,0,0,1
12364,C00375048,Consumer Electronics Assn,"O'Halleran, Tom",House,D,AZ,200,2020,10,1,0,1,0,0,0,0,1,1
12365,C00375048,Consumer Electronics Assn,"Pallone, Frank Jr",House,D,NJ,5000,2020,10,1,0,1,0,1,0,0,0,1
12366,C00375048,Consumer Electronics Assn,"Peters, Scott",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
12367,C00375048,Consumer Electronics Assn,"Reschenthaler, Guy",House,R,PA,1000,2020,10,1,0,0,1,1,0,0,0,1
12368,C00375048,Consumer Electronics Assn,"Richmond, Cedric",House,D,LA,1000,2020,10,1,0,1,0,0,0,1,0,1
12369,C00375048,Consumer Electronics Assn,"Rochester, Lisa Blunt",House,D,DE,200,2020,10,1,0,1,0,0,0,1,0,1
12370,C00375048,Consumer Electronics Assn,"Rodgers, Cathy McMorris",House,R,WA,2500,2020,10,1,0,0,1,0,0,0,1,1
12371,C00375048,Consumer Electronics Assn,"Scanlon, Mary Gay",House,D,PA,200,2020,10,1,0,1,0,1,0,0,0,1
12372,C00375048,Consumer Electronics Assn,"Schneider, Brad",House,D,IL,1000,2020,10,1,0,1,0,0,1,0,0,1
12373,C00375048,Consumer Electronics Assn,"Schrader, Kurt",House,D,OR,2000,2020,10,1,0,1,0,0,0,0,1,1
12374,C00375048,Consumer Electronics Assn,"Scott, Bobby",House,D,VA,1000,2020,10,1,0,1,0,0,0,1,0,1
12375,C00375048,Consumer Electronics Assn,"Smucker, Lloyd",House,R,PA,1000,2020,10,1,0,0,1,1,0,0,0,1
12376,C00375048,Consumer Electronics Assn,"Stanton, Greg",House,D,AZ,200,2020,10,1,0,1,0,0,0,0,1,1
12377,C00375048,Consumer Electronics Assn,"Stevens, Haley",House,D,MI,1000,2020,10,1,0,1,0,0,1,0,0,1
12378,C00375048,Consumer Electronics Assn,"Swalwell, Eric",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
12379,C00375048,Consumer Electronics Assn,"Thompson, Bennie G",House,D,MS,1000,2020,10,1,0,1,0,0,0,1,0,1
12380,C00375048,Consumer Electronics Assn,"Titus, Dina",House,D,NV,1000,2020,10,1,0,1,0,0,0,0,1,1
12381,C00375048,Consumer Electronics Assn,"Upton, Fred",House,R,MI,3500,2020,10,1,0,0,1,0,1,0,0,1
12382,C00375048,Consumer Electronics Assn,"Veasey, Marc",House,D,TX,1200,2020,10,1,0,1,0,0,0,1,0,1
12383,C00375048,Consumer Electronics Assn,"Walberg, Tim",House,R,MI,2500,2020,10,1,0,0,1,0,1,0,0,1
12384,C00375048,Consumer Electronics Assn,"Welch, Peter",House,D,VT,2700,2020,10,1,0,1,0,1,0,0,0,1
12385,C00375048,Consumer Electronics Assn,"Capito, Shelley Moore",Senate,R,WV,1000,2020,10,0,1,0,1,0,0,1,0,1
12386,C00375048,Consumer Electronics Assn,"Collins, Susan M",Senate,R,ME,2500,2020,10,0,1,0,1,1,0,0,0,1
12387,C00375048,Consumer Electronics Assn,"Gardner, Cory",Senate,R,CO,5000,2020,10,0,1,0,1,0,0,0,1,1
12388,C00375048,Consumer Electronics Assn,"Heller, Dean",Senate,R,NV,500,2020,10,0,1,0,1,0,0,0,1,1
12389,C00375048,Consumer Electronics Assn,"Jones, Doug",Senate,D,AL,1000,2020,10,0,1,1,0,0,0,1,0,1
12390,C00375048,Consumer Electronics Assn,"Peters, Gary",Senate,D,MI,2500,2020,10,0,1,1,0,0,1,0,0,1
12391,C00375048,Consumer Electronics Assn,"Rosen, Jacky",Senate,D,NV,2500,2020,10,0,1,1,0,0,0,0,1,1
12392,C00375048,Consumer Electronics Assn,"Sullivan, Dan",Senate,R,AK,2500,2020,10,0,1,0,1,0,0,0,0,1
12393,C00375048,Consumer Electronics Assn,"Toomey, Pat",Senate,R,PA,2500,2020,10,0,1,0,1,1,0,0,0,1
12394,C00375048,Consumer Electronics Assn,"Warner, Mark",Senate,D,VA,2000,2020,10,0,1,1,0,0,0,1,0,1
12395,C00375048,Consumer Electronics Assn,"Wicker, Roger",Senate,R,MS,1500,2020,10,0,1,0,1,0,0,1,0,1
12396,C00375048,Consumer Electronics Assn,"Wyden, Ron",Senate,D,OR,1000,2020,10,0,1,1,0,0,0,0,1,1
12397,C00111658,HP Enterprise Services,"Altmire, Jason",House,D,PA,1000,2010,0,1,0,1,0,1,0,0,0,0
12398,C00111658,HP Enterprise Services,"Bachus, Spencer",House,R,AL,1500,2010,0,1,0,0,1,0,0,1,0,0
12399,C00111658,HP Enterprise Services,"Barton, Joe",House,R,TX,3000,2010,0,1,0,0,1,0,0,1,0,0
12400,C00111658,HP Enterprise Services,"Bean, Melissa",House,D,IL,2000,2010,0,1,0,1,0,0,1,0,0,0
12401,C00111658,HP Enterprise Services,"Boyd, Allen",House,D,FL,1000,2010,0,1,0,1,0,0,0,1,0,0
12402,C00111658,HP Enterprise Services,"Brady, Kevin",House,R,TX,3000,2010,0,1,0,0,1,0,0,1,0,0
12403,C00111658,HP Enterprise Services,"Burgess, Michael",House,R,TX,1000,2010,0,1,0,0,1,0,0,1,0,0
12404,C00111658,HP Enterprise Services,"Camp, Dave",House,R,MI,5000,2010,0,1,0,0,1,0,1,0,0,0
12405,C00111658,HP Enterprise Services,"Cantor, Eric",House,R,VA,2500,2010,0,1,0,0,1,0,0,1,0,0
12406,C00111658,HP Enterprise Services,"Clyburn, James E",House,D,SC,1000,2010,0,1,0,1,0,0,0,1,0,0
12407,C00111658,HP Enterprise Services,"Connolly, Gerry",House,D,VA,3000,2010,0,1,0,1,0,0,0,1,0,0
12408,C00111658,HP Enterprise Services,"Crowley, Joseph",House,D,NY,1000,2010,0,1,0,1,0,1,0,0,0,0
12409,C00111658,HP Enterprise Services,"Dicks, Norm",House,D,WA,2000,2010,0,1,0,1,0,0,0,0,1,0
12410,C00111658,HP Enterprise Services,"Dingell, John D",House,D,MI,1000,2010,0,1,0,1,0,0,1,0,0,0
12411,C00111658,HP Enterprise Services,"Edwards, Chet",House,D,TX,2000,2010,0,1,0,1,0,0,0,1,0,0
12412,C00111658,HP Enterprise Services,"Ehlers, Vernon J",House,R,MI,500,2010,0,1,0,0,1,0,1,0,0,0
12413,C00111658,HP Enterprise Services,"Engel, Eliot L",House,D,NY,1000,2010,0,1,0,1,0,1,0,0,0,0
12414,C00111658,HP Enterprise Services,"Filner, Bob",House,D,CA,1000,2010,0,1,0,1,0,0,0,0,1,0
12415,C00111658,HP Enterprise Services,"Frank, Barney",House,D,MA,1000,2010,0,1,0,1,0,1,0,0,0,0
12416,C00111658,HP Enterprise Services,"Giffords, Gabrielle",House,D,AZ,1000,2010,0,1,0,1,0,0,0,0,1,0
12417,C00111658,HP Enterprise Services,"Goodlatte, Bob",House,R,VA,1000,2010,0,1,0,0,1,0,0,1,0,0
12418,C00111658,HP Enterprise Services,"Gordon, Bart",House,D,TN,1000,2010,0,1,0,1,0,0,0,1,0,0
12419,C00111658,HP Enterprise Services,"Granger, Kay",House,R,TX,1000,2010,0,1,0,0,1,0,0,1,0,0
12420,C00111658,HP Enterprise Services,"Halvorson, Deborah",House,D,IL,1000,2010,0,1,0,1,0,0,1,0,0,0
12421,C00111658,HP Enterprise Services,"Harman, Jane",House,D,CA,1000,2010,0,1,0,1,0,0,0,0,1,0
12422,C00111658,HP Enterprise Services,"Hill, Baron",House,D,IN,1000,2010,0,1,0,1,0,0,1,0,0,0
12423,C00111658,HP Enterprise Services,"Honda, Mike",House,D,CA,1000,2010,0,1,0,1,0,0,0,0,1,0
12424,C00111658,HP Enterprise Services,"Hoyer, Steny H",House,D,MD,5000,2010,0,1,0,1,0,0,0,1,0,0
12425,C00111658,HP Enterprise Services,"Issa, Darrell",House,R,CA,1000,2010,0,1,0,0,1,0,0,0,1,0
12426,C00111658,HP Enterprise Services,"Istook, Ernest J",House,R,OK,500,2010,0,1,0,0,1,0,0,1,0,0
12427,C00111658,HP Enterprise Services,"Johnson, Sam",House,R,TX,2000,2010,0,1,0,0,1,0,0,1,0,0
12428,C00111658,HP Enterprise Services,"Kind, Ron",House,D,WI,2000,2010,0,1,0,1,0,0,1,0,0,0
12429,C00111658,HP Enterprise Services,"Kline, John",House,R,MN,2000,2010,0,1,0,0,1,0,1,0,0,0
12430,C00111658,HP Enterprise Services,"Kratovil, Frank",House,D,MD,1000,2010,0,1,0,1,0,0,0,1,0,0
12431,C00111658,HP Enterprise Services,"Larson, John B",House,D,CT,1000,2010,0,1,0,1,0,1,0,0,0,0
12432,C00111658,HP Enterprise Services,"Lee, Christopher J",House,R,NY,1000,2010,0,1,0,0,1,1,0,0,0,0
12433,C00111658,HP Enterprise Services,"Levin, Sander",House,D,MI,1000,2010,0,1,0,1,0,0,1,0,0,0
12434,C00111658,HP Enterprise Services,"Lewis, Jerry",House,R,CA,2000,2010,0,1,0,0,1,0,0,0,1,0
12435,C00111658,HP Enterprise Services,"Lujan, Ben Ray",House,D,NM,2000,2010,0,1,0,1,0,0,0,0,1,0
12436,C00111658,HP Enterprise Services,"Lungren, Dan",House,R,CA,3000,2010,0,1,0,0,1,0,0,0,1,0
12437,C00111658,HP Enterprise Services,"Markey, Ed",House,D,MA,2500,2010,0,1,0,1,0,1,0,0,0,0
12438,C00111658,HP Enterprise Services,"Matheson, Jim",House,D,UT,1500,2010,0,1,0,1,0,0,0,0,1,0
12439,C00111658,HP Enterprise Services,"McCaul, Michael",House,R,TX,4500,2010,0,1,0,0,1,0,0,1,0,0
12440,C00111658,HP Enterprise Services,"McKeon, Buck",House,R,CA,2000,2010,0,1,0,0,1,0,0,0,1,0
12441,C00111658,HP Enterprise Services,"Meeks, Gregory W",House,D,NY,1000,2010,0,1,0,1,0,1,0,0,0,0
12442,C00111658,HP Enterprise Services,"Moran, Jim",House,D,VA,3000,2010,0,1,0,1,0,0,0,1,0,0
12443,C00111658,HP Enterprise Services,"Murphy, Scott",House,D,NY,2000,2010,0,1,0,1,0,1,0,0,0,0
12444,C00111658,HP Enterprise Services,"Nye, Glenn",House,D,VA,1000,2010,0,1,0,1,0,0,0,1,0,0
12445,C00111658,HP Enterprise Services,"Obey, David R",House,D,WI,1000,2010,0,1,0,1,0,0,1,0,0,0
12446,C00111658,HP Enterprise Services,"Poe, Ted",House,R,TX,1000,2010,0,1,0,0,1,0,0,1,0,0
12447,C00111658,HP Enterprise Services,"Rangel, Charles B",House,D,NY,2000,2010,0,1,0,1,0,1,0,0,0,0
12448,C00111658,HP Enterprise Services,"Rogers, Mike",House,R,MI,6000,2010,0,1,0,0,1,0,1,0,0,0
12449,C00111658,HP Enterprise Services,"Roskam, Peter",House,R,IL,2000,2010,0,1,0,0,1,0,1,0,0,0
12450,C00111658,HP Enterprise Services,"Schiff, Adam",House,D,CA,1000,2010,0,1,0,1,0,0,0,0,1,0
12451,C00111658,HP Enterprise Services,"Schultz, Debbie Wasserman",House,D,FL,1000,2010,0,1,0,1,0,0,0,1,0,0
12452,C00111658,HP Enterprise Services,"Schwartz, Allyson",House,D,PA,3000,2010,0,1,0,1,0,1,0,0,0,0
12453,C00111658,HP Enterprise Services,"Sessions, Pete",House,R,TX,3500,2010,0,1,0,0,1,0,0,1,0,0
12454,C00111658,HP Enterprise Services,"Skelton, Ike",House,D,MO,1000,2010,0,1,0,1,0,0,1,0,0,0
12455,C00111658,HP Enterprise Services,"Smith, Adam",House,D,WA,1000,2010,0,1,0,1,0,0,0,0,1,0
12456,C00111658,HP Enterprise Services,"Smith, Lamar",House,R,TX,2500,2010,0,1,0,0,1,0,0,1,0,0
12457,C00111658,HP Enterprise Services,"Spratt, John M Jr",House,D,SC,1000,2010,0,1,0,1,0,0,0,1,0,0
12458,C00111658,HP Enterprise Services,"Stearns, Cliff",House,R,FL,1000,2010,0,1,0,0,1,0,0,1,0,0
12459,C00111658,HP Enterprise Services,"Tanner, John",House,D,TN,1000,2010,0,1,0,1,0,0,0,1,0,0
12460,C00111658,HP Enterprise Services,"Thompson, Bennie G",House,D,MS,1000,2010,0,1,0,1,0,0,0,1,0,0
12461,C00111658,HP Enterprise Services,"Thompson, Mike",House,D,CA,1500,2010,0,1,0,1,0,0,0,0,1,0
12462,C00111658,HP Enterprise Services,"Tiberi, Pat",House,R,OH,1000,2010,0,1,0,0,1,0,1,0,0,0
12463,C00111658,HP Enterprise Services,"Upton, Fred",House,R,MI,1000,2010,0,1,0,0,1,0,1,0,0,0
12464,C00111658,HP Enterprise Services,"Walden, Greg",House,R,OR,1000,2010,0,1,0,0,1,0,0,0,1,0
12465,C00111658,HP Enterprise Services,"Waxman, Henry",House,D,CA,1000,2010,0,1,0,1,0,0,0,0,1,0
12466,C00111658,HP Enterprise Services,"Wolf, Frank",House,R,VA,4000,2010,0,1,0,0,1,0,0,1,0,0
12467,C00111658,HP Enterprise Services,"Young, C W Bill",House,R,FL,1000,2010,0,1,0,0,1,0,0,1,0,0
12468,C00111658,HP Enterprise Services,"Burr, Richard",Senate,R,NC,1000,2010,0,0,1,0,1,0,0,1,0,0
12469,C00111658,HP Enterprise Services,"Castle, Michael N",Senate,R,DE,2000,2010,0,0,1,0,1,0,0,1,0,0
